acousticness,album,artist,available_markets,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track,track_number,valence,y,featuring,remix,with,radio_edit,ost,link,Peak_Pos,WoC
0.901,Someone To Watch Over Me,Ella Fitzgerald,59,0.199,266173,0.19,1.77E-05,8,0.109,-13.692,1,0.0298,83.326,3,These Foolish Things (Remind Me Of You),8,0.199,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/These%20Foolish%20Things/,0,0
0.513,Someone To Watch Over Me,Ella Fitzgerald,59,0.463,262200,0.429,0,0,0.174,-11.55,0,0.0584,122.275,4,Let's Call The Whole Thing Off,9,0.589,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Let's%20Call%20The%20Whole%20Thing%20Off/,0,0
0.889,Someone To Watch Over Me,Ella Fitzgerald,59,0.273,208853,0.23,0,10,0.327,-12.626,1,0.029,99.081,3,What Is There To Say,10,0.338,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/What%20Is%20There%20To%20Say/,0,0
0.661,Someone To Watch Over Me,Ella Fitzgerald,59,0.357,215520,0.247,0,5,0.0904,-11.376,1,0.0296,79.075,4,Let's Do It (Let's Fall In Love),11,0.385,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Let's%20Do%20It/,0,0
0.929,Someone To Watch Over Me,Ella Fitzgerald,59,0.204,176933,0.178,0,8,0.336,-14.001,1,0.033,177.51,5,With A Song In My Heart,12,0.291,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/With%20A%20Song%20In%20My%20Heart/,0,0
0.627,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.549,153867,0.273,0,1,0.192,-13.604,1,0.0381,79.136,4,A Teenager In Love,1,0.694,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/A%20Teenager%20In%20Love/,0,0
0.702,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.263,138960,0.553,5.06E-05,10,0.168,-9.016,1,0.0382,208.759,4,I Wonder Why - 1999 Digital Remaster,2,0.951,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/I%20Wonder%20Why%20-%201999%20Digital%20Remaster/,0,0
0.797,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.454,157800,0.271,0,8,0.126,-11.658,1,0.0283,110.89,3,Where Or When,3,0.401,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Where%20Or%20When/,0,0
0.909,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.347,121840,0.45,0.000199,7,0.246,-10.661,0,0.0332,132.669,4,Every Little Thing I Do,4,0.596,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Every%20Little%20Thing%20I%20Do/,0,0
0.953,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.412,139093,0.155,1.28E-06,2,0.106,-17.218,1,0.0307,140.505,3,A Lover's Prayer,5,0.224,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/A%20Lover's%20Prayer/,0,0
0.0108,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.343,135520,0.647,0,2,0.43,-7.72,1,0.037,147.261,4,I Can't Go On (Rosalie),6,0.918,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/I%20Can't%20Go%20On/,0,0
0.847,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.392,155240,0.17,0.0211,2,0.108,-16.48,1,0.0346,112.504,4,No One Knows,7,0.191,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/No%20One%20Knows/,0,0
0.606,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.188,153333,0.22,0,4,0.146,-15.103,1,0.0331,188.75,3,That's My Desire,8,0.461,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/That's%20My%20Desire/,0,0
0.786,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.442,157333,0.293,0,2,0.369,-12.411,1,0.026,92.738,3,Don't Pity Me,9,0.386,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Don't%20Pity%20Me/,0,0
0.956,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.38,157093,0.2,4.02E-06,5,0.126,-12.576,1,0.0321,122.331,4,In The Still Of The Night,10,0.15,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/In%20The%20Still%20Of%20The%20Night/,0,0
0.908,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.244,159307,0.155,0,10,0.111,-13.39,1,0.0309,167.319,3,Wonderful Girl - 1999 Digital Remaster,11,0.224,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Wonderful%20Girl%20-%201999%20Digital%20Remaster/,0,0
0.972,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.515,146933,0.189,0.0206,4,0.217,-16.758,1,0.0313,109.876,3,When You Wish Upon A Star,12,0.435,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/When%20You%20Wish%20Upon%20A%20Star/,0,0
0.779,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.543,159813,0.573,6.85E-06,11,0.357,-10.792,0,0.0779,78.218,4,Runaround Sue - 1991 - Remaster,13,0.571,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Runaround%20Sue%20-%201991%20-%20Remaster/,0,0
0.391,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.323,145893,0.537,0,8,0.12,-11.161,1,0.056,156.954,4,Take Good Care Of My Baby,14,0.459,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Take%20Good%20Care%20Of%20My%20Baby/,0,0
0.604,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.384,138520,0.356,0.000398,7,0.0831,-11.954,0,0.0292,70.885,4,Lonely Teenager,15,0.682,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Lonely%20Teenager/,0,0
0.877,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.372,136333,0.348,0.00204,1,0.255,-14.837,1,0.0328,127.414,5,Havin' Fun,16,0.536,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Havin'%20Fun/,0,0
0.774,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.318,141547,0.608,0,0,0.213,-11.748,1,0.0641,144.563,4,Lovers Who Wander,17,0.72,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Lovers%20Who%20Wander/,0,0
0.714,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.4,139347,0.481,0,0,0.361,-10.456,1,0.0429,87.094,4,Sandy,18,0.833,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sandy/,0,0
0.709,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.535,160107,0.458,0.00716,7,0.775,-12.023,1,0.0434,117.615,4,Love Came To Me - 1991 Digital Remaster,19,0.885,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Love%20Came%20To%20Me%20-%201991%20Digital%20Remaster/,0,0
0.767,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.381,160827,0.457,0,2,0.12,-8.664,1,0.0438,126.271,4,The Kissin' Game,20,0.628,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Kissin'%20Game/,0,0
0.67,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.529,148227,0.69,2.33E-06,5,0.609,-10.741,1,0.109,137.209,4,The Majestic - Digitally Remastered 91,21,0.689,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Majestic%20-%20Digitally%20Remastered%2091/,0,0
0.594,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.386,139360,0.449,9.60E-06,0,0.385,-11.189,1,0.0395,77.514,4,Little Miss Blue,22,0.834,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Little%20Miss%20Blue/,0,0
0.308,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.437,147560,0.575,0,7,0.167,-11.24,0,0.0665,118.968,4,(I Was) Born To Cry - Digitally Remastered 91,23,0.635,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles//,0,0
0.72,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.208,131453,0.625,0.000212,11,0.909,-9.63,0,0.0494,141.092,4,Lonely World,24,0.897,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Lonely%20World/,0,0
0.519,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.327,163320,0.611,0,11,0.231,-9.808,0,0.0777,135.151,4,Little Diane,25,0.362,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Little%20Diane/,0,0
0.777,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.501,162133,0.466,0,2,0.435,-10.968,0,0.0295,105.522,3,"Tonight, Tonight",26,0.719,0,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.officialcharts.com/search/singles/Tonight,%20Tonight/",0,0
0.241,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.223,167413,0.729,0,0,0.64,-11.41,1,0.0801,179.253,3,Come Go With Me,27,0.733,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Come%20Go%20With%20Me/,0,0
0.605,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.509,146760,0.572,3.19E-06,5,0.246,-9.375,1,0.0329,123.581,4,Save The Last Dance For Me,28,0.809,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Save%20The%20Last%20Dance%20For%20Me/,0,0
0.319,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.414,269307,0.592,0,7,0.584,-10.796,1,0.139,157.538,4,Shout,29,0.168,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Shout/,0,0
0.823,The Best Of Dion & The Belmonts,Dion & Belmonts,61,0.6,163627,0.535,0.00818,2,0.32,-11.338,1,0.0696,115.781,4,The Wanderer,30,0.798,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Wanderer/,0,0
0.893,Live 1969,Simon & Garfunkel,62,0.466,184360,0.324,0,3,0.975,-17.007,1,0.228,88.848,4,Homeward Bound - Live Version,1,0.315,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Homeward%20Bound%20-%20Live%20Version/,0,0
0.897,Live 1969,Simon & Garfunkel,62,0.458,127467,0.265,0,5,0.922,-15.732,1,0.0572,96.758,4,At the Zoo - Live Version,2,0.606,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/At%20the%20Zoo%20-%20Live%20Version/,0,0
0.893,Live 1969,Simon & Garfunkel,62,0.549,115947,0.273,0.000739,0,0.676,-17.818,1,0.0499,65.319,4,The 59th Street Bridge Song (Feelin' Groovy) - Live Version,3,0.622,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%2059th%20Street%20Bridge%20Song/,0,0
0.872,Live 1969,Simon & Garfunkel,62,0.359,148067,0.273,5.92E-05,0,0.144,-20.504,1,0.0784,151.042,3,Song for the Asking - Live Version,4,0.545,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Song%20for%20the%20Asking%20-%20Live%20Version/,0,0
0.858,Live 1969,Simon & Garfunkel,62,0.355,157093,0.251,4.52E-06,7,0.775,-16.456,1,0.0539,131.578,4,"For Emily, Whenever I May Find Her - Live Version",5,0.31,0,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.officialcharts.com/search/singles/For%20Emily,%20Whenever%20I%20May%20Find%20Her%20-%20Live%20Version/",0,0
0.938,Live 1969,Simon & Garfunkel,62,0.327,234307,0.165,0.00268,2,0.166,-23.171,1,0.0572,119.057,3,Scarborough Fair / Canticle - Live Version,6,0.343,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Scarborough%20Fair%20/%20Canticle%20-%20Live%20Version/,0,0
0.779,Live 1969,Simon & Garfunkel,62,0.543,284920,0.638,2.74E-06,10,0.806,-15.195,1,0.546,104.758,4,Mrs. Robinson - Live Version,7,0.304,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Mrs.%20Robinson%20-%20Live%20Version/,0,0
0.868,Live 1969,Simon & Garfunkel,62,0.461,286587,0.41,0.000262,0,0.811,-15.833,1,0.0965,86.771,4,The Boxer - Live Version,8,0.394,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Boxer%20-%20Live%20Version/,0,0
0.697,Live 1969,Simon & Garfunkel,62,0.673,176120,0.613,0.000293,4,0.726,-12.452,1,0.0417,114.076,4,Why Don't You Write Me - Live Version,9,0.779,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Why%20Don't%20You%20Write%20Me%20-%20Live%20Version/,0,0
0.933,Live 1969,Simon & Garfunkel,62,0.583,235773,0.156,0.00938,0,0.577,-21.166,1,0.0535,111.844,4,"So Long, Frank Lloyd Wright - Live Version",10,0.263,0,FALSE,FALSE,FALSE,FALSE,FALSE,"http://www.officialcharts.com/search/singles/So%20Long,%20Frank%20Lloyd%20Wright%20-%20Live%20Version/",0,0
0.84,Live 1969,Simon & Garfunkel,62,0.402,191067,0.294,0.000119,4,0.694,-17.079,1,0.0364,146.228,4,That Silver-Haired Daddy of Mine - Live Version,11,0.263,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/That%20Silver-Haired%20Daddy%20of%20Mine%20-%20Live%20Version/,0,0
0.969,Live 1969,Simon & Garfunkel,62,0.292,324960,0.207,0.00757,3,0.732,-17.303,1,0.0427,74.184,4,Bridge over Troubled Water - Live Version,12,0.229,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Bridge%20over%20Troubled%20Water%20-%20Live%20Version/,0,0
0.902,Live 1969,Simon & Garfunkel,62,0.495,232627,0.26,0.000628,4,0.76,-16.619,0,0.0523,94.595,4,The Sound of Silence - Live Version,13,0.183,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Sound%20of%20Silence%20-%20Live%20Version/,0,0
0.88,Live 1969,Simon & Garfunkel,62,0.453,216587,0.301,0.00462,0,0.965,-15.009,1,0.0566,99.222,4,I Am a Rock - Live Version,14,0.272,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/I%20Am%20a%20Rock%20-%20Live%20Version/,0,0
0.933,Live 1969,Simon & Garfunkel,62,0.448,202933,0.222,0.000962,4,0.973,-21.677,1,0.0583,79.236,4,Old Friends / Bookends Theme - Live Version,15,0.457,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Old%20Friends%20/%20Bookends%20Theme%20-%20Live%20Version/,0,0
0.953,Live 1969,Simon & Garfunkel,62,0.284,203440,0.381,0.73,5,0.971,-17.152,1,0.0789,93.429,4,Leaves That Are Green - Live Version,16,0.448,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Leaves%20That%20Are%20Green%20-%20Live%20Version/,0,0
0.895,Live 1969,Simon & Garfunkel,62,0.407,233893,0.186,0.192,7,0.959,-21.559,1,0.0407,96.315,4,Kathy's Song - Live Version,17,0.446,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Kathy's%20Song%20-%20Live%20Version/,0,0
0.442,The Essential James Taylor,James Taylor,13,0.512,171093,0.239,0,2,0.093,-15.055,1,0.0353,141.292,3,Sweet Baby James,1,0.625,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Sweet%20Baby%20James/,0,0
0.523,The Essential James Taylor,James Taylor,13,0.608,202840,0.358,9.32E-06,5,0.0946,-14.112,1,0.035,75.763,4,Fire And Rain,2,0.364,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Fire%20And%20Rain/,42,3
0.719,The Essential James Taylor,James Taylor,13,0.393,140093,0.235,0.0823,11,0.113,-17.694,1,0.0348,206.382,4,Long Ago And Far Away,3,0.382,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Long%20Ago%20And%20Far%20Away/,0,0
0.681,The Essential James Taylor,James Taylor,13,0.695,268707,0.282,0.0267,9,0.0767,-15.359,1,0.0295,91.681,4,You've Got A Friend,4,0.44,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/You've%20Got%20A%20Friend/,4,15
0.242,The Essential James Taylor,James Taylor,13,0.741,215253,0.612,0,0,0.111,-11.048,1,0.0622,108.758,4,How Sweet It Is (To Be Loved By You),5,0.819,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/How%20Sweet%20It%20Is/,0,0
0.256,The Essential James Taylor,James Taylor,13,0.787,178747,0.551,3.29E-06,11,0.11,-11.09,1,0.0302,116.023,4,Mexico,6,0.796,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Mexico/,0,0
0.32,The Essential James Taylor,James Taylor,13,0.675,271707,0.448,0,2,0.0825,-11.52,0,0.0235,98.499,4,Shower The People,7,0.566,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Shower%20The%20People/,0,0
0.52,The Essential James Taylor,James Taylor,13,0.459,318880,0.489,0.000173,0,0.975,-12.28,1,0.0764,97.29,4,Steamroller,8,0.428,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Steamroller/,0,0
0.283,The Essential James Taylor,James Taylor,13,0.447,189480,0.186,0,0,0.158,-17.369,1,0.0322,150.799,4,Something In The Way She Moves,9,0.569,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Something%20In%20The%20Way%20She%20Moves/,0,0
0.118,The Essential James Taylor,James Taylor,13,0.579,238573,0.267,0.000562,4,0.132,-15.11,1,0.0348,74.899,4,Carolina In My Mind,10,0.341,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Carolina%20In%20My%20Mind/,0,0
0.594,The Essential James Taylor,James Taylor,0,0.667,196480,0.227,0.0774,2,0.0679,-15.297,1,0.0375,180.788,4,Handy Man,11,0.57,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Handy%20Man/,0,0
0.16,The Essential James Taylor,James Taylor,0,0.67,164733,0.52,7.05E-06,1,0.106,-11.853,1,0.0429,88.75,4,Your Smiling Face,12,0.814,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Your%20Smiling%20Face/,0,0
0.394,The Essential James Taylor,James Taylor,0,0.701,268040,0.385,0,2,0.0952,-15.884,1,0.0273,97.847,4,Her Town Too,13,0.61,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Her%20Town%20Too/,0,0
0.119,The Essential James Taylor,James Taylor,0,0.659,259120,0.426,0,5,0.0504,-11.899,1,0.0295,109.239,4,Only One,14,0.542,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Only%20One/,0,0
0.595,The Essential James Taylor,James Taylor,0,0.782,263413,0.441,0.00283,4,0.233,-12.926,1,0.0318,123.906,4,Never Die Young,15,0.629,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Never%20Die%20Young/,0,0
0.273,The Essential James Taylor,James Taylor,0,0.523,260600,0.365,0,1,0.0471,-13.638,0,0.0312,74.346,4,Copperline,16,0.293,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Copperline/,0,0
0.284,The Essential James Taylor,James Taylor,0,0.528,339093,0.442,0,2,0.984,-13.159,1,0.0412,132.47,4,Country Road - Live,17,0.372,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Country%20Road%20-%20Live/,0,0
0.899,The Essential James Taylor,James Taylor,0,0.497,222893,0.0673,0,0,0.745,-19.469,1,0.0337,97.335,4,Secret O' Life - Live,18,0.148,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Secret%20O'%20Life%20-%20Live/,0,0
0.137,Highway Companion (U.S. Version),Tom Petty,61,0.33,226200,0.798,0.000269,2,0.13,-4.23,1,0.0381,142.287,4,Saving Grace,1,0.78,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Saving%20Grace/,0,0
0.794,Highway Companion (U.S. Version),Tom Petty,61,0.769,204827,0.305,0,6,0.133,-10.56,1,0.0311,109.205,4,Square One,2,0.264,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Square%20One/,0,0
0.0784,Highway Companion (U.S. Version),Tom Petty,61,0.592,194467,0.746,0,7,0.194,-3.039,1,0.0297,119.229,4,Flirting With Time,3,0.676,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Flirting%20With%20Time/,0,0
0.0262,Highway Companion (U.S. Version),Tom Petty,61,0.663,205333,0.683,0.000186,2,0.107,-5.421,1,0.0251,111.361,4,Down South,4,0.824,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Down%20South/,0,0
0.322,Highway Companion (U.S. Version),Tom Petty,61,0.869,148587,0.484,3.99E-06,2,0.103,-6.483,1,0.032,115.206,4,Jack,5,0.705,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Jack/,0,0
0.258,Highway Companion (U.S. Version),Tom Petty,61,0.733,238360,0.331,0.00147,2,0.136,-4.895,1,0.0289,144.371,4,Turn This Car Around,6,0.679,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Turn%20This%20Car%20Around/,0,0
0.0242,Highway Companion (U.S. Version),Tom Petty,61,0.581,195427,0.912,0.00014,2,0.2,-3.576,1,0.0324,97.171,4,Big Weekend,7,0.836,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Big%20Weekend/,0,0
0.27,Highway Companion (U.S. Version),Tom Petty,61,0.658,267347,0.602,0,2,0.0812,-5.919,1,0.0231,98.125,4,Night Driver,8,0.536,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Night%20Driver/,0,0
0.101,Highway Companion (U.S. Version),Tom Petty,61,0.557,202973,0.64,7.56E-05,9,0.0848,-6.653,1,0.023,86.189,4,Damaged By Love,9,0.548,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Damaged%20By%20Love/,0,0
0.187,Highway Companion (U.S. Version),Tom Petty,61,0.791,255840,0.499,6.34E-06,0,0.0954,-5.681,1,0.029,136.296,4,This Old Town,10,0.59,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/This%20Old%20Town/,0,0
0.0204,Highway Companion (U.S. Version),Tom Petty,61,0.703,203147,0.827,0.000278,0,0.324,-4.793,1,0.0262,120.202,4,Ankle Deep,11,0.75,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Ankle%20Deep/,0,0
0.716,Highway Companion (U.S. Version),Tom Petty,61,0.616,283147,0.435,0.000392,7,0.085,-7.297,1,0.0291,122.218,3,The Golden Rose,12,0.202,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/The%20Golden%20Rose/,0,0
0.48,The Booty Tape,Ugly God,62,0.557,141642,0.312,3.95E-05,9,0.124,-15.003,1,0.277,89.484,5,Welcome To The Booty Tape,1,0.0769,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Welcome%20To%20The%20Booty%20Tape/,0,0
0.0603,The Booty Tape,Ugly God,62,0.813,115922,0.366,0,5,0.0864,-10.53,0,0.337,77.531,4,Stop Smoking Black & Milds,2,0.184,0,FALSE,FALSE,FALSE,FALSE,FALSE,http://www.officialcharts.com/search/singles/Stop%20Smoking%20Black%20&%20Milds/,0,0
